"id","title","slug","risk_score","salary","growth_rate","demand_level","description","created_at","calculated_risk","polling_risk","votes_count","hourly_salary","growth_projection_year","volume","job_score","ai_analysis","synonyms","job_code"
"4937015d-2b21-4353-a68e-b462123b3827","E-commerce Practitioner","e-commerce-practitioner","58","₹12,00,000 - ₹21,00,000","Steady","Medium","A E-commerce Practitioner is an occupation specializing in practitioner within the E-commerce domain. The automation risk for this role is currently rated at 58%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Practitioner, E-commerce Specialist","AIVSME:YUKH8T1"
"494738b3-db0f-41b5-8d4d-933ab97c5762","Hospitality Strategist","hospitality-strategist","26","₹10,00,000 - ₹23,00,000","High","Very High","A Hospitality Strategist is an occupation specializing in strategist within the Hospitality domain. The automation risk for this role is currently rated at 26%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Strategist, Hospitality Specialist","AIVSME:9QB4Y2S"
"494f5f95-076a-4757-9b88-d34be326bb77","Nanosystems Engineers","nanosystems-engineers","74","₹4,00,000 - ₹18,00,000","Declining","Medium","A Nanosystems Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 74% based on market trends.","2026-03-27 08:53:08.232549",,,"0",,,,,,"Nanosystems Engineers","AIVSME:B2DCVBF"
"49678105-5e9f-4ed5-8480-d439baf906e6","Construction Researcher","construction-researcher","53","₹8,00,000 - ₹13,00,000","Steady","Low","A Construction Researcher is an occupation specializing in researcher within the Construction domain. The automation risk for this role is currently rated at 53%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Researcher, Construction Specialist","AIVSME:T4TK4OW"
"496b5cd4-bdce-47aa-82c1-88e50ca36ae1","Recreation Workers","recreation-workers","88","₹4,00,000 - ₹18,00,000","Declining","Medium","A Recreation Workers is a professional role involving various specialized tasks. The risk of automation is estimated at 88% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Recreation Workers","AIVSME:OGEUXC6"
"498d4384-3cbf-453f-8479-1ba7721e6bb8","Public Relations Consultant","public-relations-consultant","27","₹12,00,000 - ₹22,00,000","High","Medium","A Public Relations Consultant is an occupation specializing in consultant within the Public Relations domain. The automation risk for this role is currently rated at 27%.","2026-03-27 08:53:11.851993",,,"0",,,,,,"Consultant, Public Relations Specialist","AIVSME:M512OZ9"
"49a50b4b-8024-4f79-b4f9-718da78051d0","Motorcycle Mechanics","motorcycle-mechanics","70","₹4,00,000 - ₹18,00,000","Steady","Low","A Motorcycle Mechanics is a professional role involving various specialized tasks. The risk of automation is estimated at 70% based on market trends.","2026-03-27 08:53:08.232549",,,"0",,,,,,"Motorcycle Mechanics","AIVSME:I9CI7CB"
"49b655e0-abbe-4bdf-87f8-76fbe0283c63","Interpreters and Translators","interpreters-and-translators","33","₹4,00,000 - ₹18,00,000","High","High","A Interpreters and Translators is a professional role involving various specialized tasks. The risk of automation is estimated at 33% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Interpreters and Translators, Interpreters, Translators","AIVSME:JRATWQF"
"49c4f887-0ff3-45da-8869-b9935ba1f043","Architecture Teachers, Postsecondary","architecture-teachers-postsecondary","81","₹4,00,000 - ₹18,00,000","Declining","High","A Architecture Teachers, Postsecondary is a professional role involving various specialized tasks. The risk of automation is estimated at 81% based on market trends.","2026-03-27 08:53:06.472397",,,"0",,,,,,"Architecture Teachers, Postsecondary, Architecture Teachers, Postsecondary","AIVSME:7AY7PU9"
"49e91a1f-ec1c-4403-9dd6-244fce81cee5","Nanotechnology Director","nanotechnology-director","2","₹5,00,000 - ₹24,00,000","High","Very High","A Nanotechnology Director is an occupation specializing in director within the Nanotechnology domain. The automation risk for this role is currently rated at 2%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Director, Nanotechnology Specialist","AIVSME:DVNOD81"
"4a129fcf-935a-4f9c-abde-0eede3e0d298","Air Traffic Controllers","air-traffic-controllers","20","₹4,00,000 - ₹18,00,000","High","Low","A Air Traffic Controllers is a professional role involving various specialized tasks. The risk of automation is estimated at 20% based on market trends.","2026-03-27 08:53:06.176709",,,"0",,,,,,"Air Traffic Controllers","AIVSME:J007P50"
"4a403841-2305-439c-8ccb-211e5c2a0e30","Genomics Officer","genomics-officer","27","₹11,00,000 - ₹19,00,000","High","Low","A Genomics Officer is an occupation specializing in officer within the Genomics domain. The automation risk for this role is currently rated at 27%.","2026-03-27 08:53:14.587954",,,"0",,,,,,"Officer, Genomics Specialist","AIVSME:XDLJORJ"
"4a56568e-7be3-4d1f-b3a2-223bb4ff0e51","Space Exploration Expert","space-exploration-expert","44","₹5,00,000 - ₹14,00,000","Steady","High","A Space Exploration Expert is an occupation specializing in expert within the Space Exploration domain. The automation risk for this role is currently rated at 44%.","2026-03-27 08:53:12.339728",,,"0",,,,,,"Expert, Space Exploration Specialist","AIVSME:OCIEXRA"
"4a5ad338-13a2-46fb-b45f-053f46a7ee3f","Bioinformatics Coordinator","bioinformatics-coordinator","61","₹8,00,000 - ₹13,00,000","Steady","Low","A Bioinformatics Coordinator is an occupation specializing in coordinator within the Bioinformatics domain. The automation risk for this role is currently rated at 61%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Coordinator, Bioinformatics Specialist","AIVSME:QV3GAQU"
"4a719714-404a-4ff7-8b58-908173537e59","Education Producer","education-producer","47","₹10,00,000 - ₹20,00,000","Steady","Low","A Education Producer is an occupation specializing in producer within the Education domain. The automation risk for this role is currently rated at 47%.","2026-03-27 08:53:09.675103",,,"0",,,,,,"Producer, Education Specialist","AIVSME:7ZC7VY4"
"4a7b944f-7e13-4584-825c-48f1ea693418","Mental Health Administrator","mental-health-administrator","29","₹6,00,000 - ₹17,00,000","High","High","A Mental Health Administrator is an occupation specializing in administrator within the Mental Health domain. The automation risk for this role is currently rated at 29%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Administrator, Mental Health Specialist","AIVSME:CTGKYWZ"
"4a7fddce-5092-4052-9d11-31c5a200ee1d","Fabric and Apparel Patternmakers","fabric-and-apparel-patternmakers","14","₹4,00,000 - ₹18,00,000","High","Very High","A Fabric and Apparel Patternmakers is a professional role involving various specialized tasks. The risk of automation is estimated at 14% based on market trends.","2026-03-27 08:53:06.973445",,,"0",,,,,,"Fabric and Apparel Patternmakers, Fabric, Apparel Patternmakers","AIVSME:RSKTNVS"
"4a9bc3bf-09ce-4f98-bfa4-49b549e77ee0","Retail Director","retail-director","20","₹12,00,000 - ₹15,00,000","High","Low","A Retail Director is an occupation specializing in director within the Retail domain. The automation risk for this role is currently rated at 20%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Director, Retail Specialist","AIVSME:CVW713K"
"4aa702ba-7139-4033-8577-5294328e00c9","Automotive Scientist","automotive-scientist","6","₹6,00,000 - ₹18,00,000","High","Low","A Automotive Scientist is an occupation specializing in scientist within the Automotive domain. The automation risk for this role is currently rated at 6%.","2026-03-27 08:53:10.879174",,,"0",,,,,,"Scientist, Automotive Specialist","AIVSME:33S84E3"
"4aa7bc13-6b29-487c-8773-b17f8b19f340","Consulting Lead","consulting-lead","65","₹8,00,000 - ₹24,00,000","Steady","Medium","A Consulting Lead is an occupation specializing in lead within the Consulting domain. The automation risk for this role is currently rated at 65%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Lead, Consulting Specialist","AIVSME:3HVXD4B"
"4ab75619-ed67-424f-8286-2a681417b7e8","Information Technology Specialist","information-technology-specialist","25","₹10,00,000 - ₹21,00,000","High","Low","A Information Technology Specialist is an occupation specializing in specialist within the Information Technology domain. The automation risk for this role is currently rated at 25%.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Specialist, Information Technology Specialist","AIVSME:1SZ68W6"
"4abaea1a-2544-477c-9f9c-5f1dd857bc85","Urban Planning Associate","urban-planning-associate","55","₹12,00,000 - ₹12,00,000","Steady","Low","A Urban Planning Associate is an occupation specializing in associate within the Urban Planning domain. The automation risk for this role is currently rated at 55%.","2026-03-27 08:53:13.548008",,,"0",,,,,,"Associate, Urban Planning Specialist","AIVSME:6X3H3R2"
"4abfc8a9-9cfe-4fdb-937f-72334dcc5c3a","Shampooers","shampooers","5","₹4,00,000 - ₹18,00,000","High","Very High","A Shampooers is a professional role involving various specialized tasks. The risk of automation is estimated at 5% based on market trends.","2026-03-27 08:53:08.737783",,,"0",,,,,,"Shampooers","AIVSME:158FM0M"
"4ac36c19-f364-47b6-9edb-f09789b65ccd","Digital Marketing Director","digital-marketing-director","19","₹5,00,000 - ₹24,00,000","High","Low","A Digital Marketing Director is an occupation specializing in director within the Digital Marketing domain. The automation risk for this role is currently rated at 19%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Director, Digital Marketing Specialist","AIVSME:AU4OX5Y"
"4aef5249-11ea-45e2-8d99-73a24f870c8e","Quality Control Systems Managers","quality-control-systems-managers","18","₹4,00,000 - ₹18,00,000","High","Low","A Quality Control Systems Managers is a professional role involving various specialized tasks. The risk of automation is estimated at 18% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Quality Control Systems Managers","AIVSME:E0UYHBZ"
"4b2decfa-8a0c-4f0c-b4e5-50f871249b13","Space Exploration Designer","space-exploration-designer","63","₹12,00,000 - ₹21,00,000","Steady","Very High","A Space Exploration Designer is an occupation specializing in designer within the Space Exploration domain. The automation risk for this role is currently rated at 63%.","2026-03-27 08:53:12.339728",,,"0",,,,,,"Designer, Space Exploration Specialist","AIVSME:YRD84FP"
"4b3044df-91d8-4853-9f91-e4e02cce148b","Sports Designer","sports-designer","54","₹7,00,000 - ₹21,00,000","Steady","Very High","A Sports Designer is an occupation specializing in designer within the Sports domain. The automation risk for this role is currently rated at 54%.","2026-03-27 08:53:12.818987",,,"0",,,,,,"Designer, Sports Specialist","AIVSME:T5N89BD"
"4b39b4e1-e518-40b0-96b7-c64851658107","Correctional Officers and Jailers","correctional-officers-and-jailers","77","₹4,00,000 - ₹18,00,000","Declining","High","A Correctional Officers and Jailers is a professional role involving various specialized tasks. The risk of automation is estimated at 77% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Correctional Officers and Jailers, Correctional Officers, Jailers","AIVSME:5UGP0EZ"
"4b3b6f51-6125-49d4-b2b0-504e01bd049d","Non-Profit Practitioner","non-profit-practitioner","81","₹7,00,000 - ₹14,00,000","Declining","Low","A Non-Profit Practitioner is an occupation specializing in practitioner within the Non-Profit domain. The automation risk for this role is currently rated at 81%.","2026-03-27 08:53:11.374437",,,"0",,,,,,"Practitioner, Non-Profit Specialist","AIVSME:MJCATVS"
"4b41011b-3870-4d56-a0a4-6648e0a2bbd4","Public Relations Developer","public-relations-developer","43","₹7,00,000 - ₹22,00,000","Steady","Very High","A Public Relations Developer is an occupation specializing in developer within the Public Relations domain. The automation risk for this role is currently rated at 43%.","2026-03-27 08:53:11.851993",,,"0",,,,,,"Developer, Public Relations Specialist","AIVSME:IET9E8P"
"4b451d88-a5d5-4cdf-9e27-1fd7d2821cbc","Hospitality Associate","hospitality-associate","51","₹7,00,000 - ₹14,00,000","Steady","High","A Hospitality Associate is an occupation specializing in associate within the Hospitality domain. The automation risk for this role is currently rated at 51%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Associate, Hospitality Specialist","AIVSME:I9VLKJJ"
"4b561706-9a40-4550-84ad-afcec2f58b48","Urban and Regional Planners","urban-and-regional-planners","48","₹4,00,000 - ₹18,00,000","Steady","High","A Urban and Regional Planners is a professional role involving various specialized tasks. The risk of automation is estimated at 48% based on market trends.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Urban and Regional Planners, Urban, Regional Planners","AIVSME:8DYMWTD"
"4b589149-1bb9-4494-849c-9c1a3cf6022a","Marine Director","marine-director","1","₹11,00,000 - ₹20,00,000","High","Low","A Marine Director is an occupation specializing in director within the Marine domain. The automation risk for this role is currently rated at 1%.","2026-03-27 08:53:12.339728",,,"0",,,,,,"Director, Marine Specialist","AIVSME:EH77HME"
"4b5a44e9-385b-4553-9fc4-fcb0b71e3585","Electrical and Electronic Equipment Assemblers","electrical-and-electronic-equipment-assemblers","45","₹4,00,000 - ₹18,00,000","Steady","Medium","A Electrical and Electronic Equipment Assemblers is a professional role involving various specialized tasks. The risk of automation is estimated at 45% based on market trends.","2026-03-27 08:53:06.973445",,,"0",,,,,,"Electrical and Electronic Equipment Assemblers, Electrical, Electronic Equipment Assemblers","AIVSME:UE9H3W6"
"4b618d27-cc8e-4aea-be0c-3ec1e966103a","Laundry and Dry-Cleaning Workers","laundry-and-dry-cleaning-workers","39","₹4,00,000 - ₹18,00,000","High","Low","A Laundry and Dry-Cleaning Workers is a professional role involving various specialized tasks. The risk of automation is estimated at 39% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Laundry and Dry-Cleaning Workers, Laundry, Dry-Cleaning Workers","AIVSME:0XPJLI6"
"4b6b7f55-f5a1-4e6e-8186-4b04b8aa3966","Opticians, Dispensing","opticians-dispensing","29","₹4,00,000 - ₹18,00,000","High","Low","A Opticians, Dispensing is a professional role involving various specialized tasks. The risk of automation is estimated at 29% based on market trends.","2026-03-27 08:53:08.232549",,,"0",,,,,,"Opticians, Dispensing, Opticians, Dispensing","AIVSME:TZP2X12"
"4b7d5f7f-97ff-4b2f-a44e-c20999f20d88","Content Creation Instructor","content-creation-instructor","59","₹10,00,000 - ₹16,00,000","Steady","Low","A Content Creation Instructor is an occupation specializing in instructor within the Content Creation domain. The automation risk for this role is currently rated at 59%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Instructor, Content Creation Specialist","AIVSME:WBNP8PJ"
"4b80147f-890e-4fd1-9086-c6ae0a947bd8","Chemical Designer","chemical-designer","61","₹11,00,000 - ₹24,00,000","Steady","High","A Chemical Designer is an occupation specializing in designer within the Chemical domain. The automation risk for this role is currently rated at 61%.","2026-03-27 08:53:12.579007",,,"0",,,,,,"Designer, Chemical Specialist","AIVSME:0F5RIDV"
"4b81128f-5a81-4ca6-895f-dc8ebc491984","Education Developer","education-developer","79","₹7,00,000 - ₹19,00,000","Declining","Medium","A Education Developer is an occupation specializing in developer within the Education domain. The automation risk for this role is currently rated at 79%.","2026-03-27 08:53:09.675103",,,"0",,,,,,"Developer, Education Specialist","AIVSME:6E0DFJR"
"4b8b23c8-dbab-42d2-a188-8c7294f138db","Chemical Architect","chemical-architect","53","₹11,00,000 - ₹13,00,000","Steady","Very High","A Chemical Architect is an occupation specializing in architect within the Chemical domain. The automation risk for this role is currently rated at 53%.","2026-03-27 08:53:12.579007",,,"0",,,,,,"Architect, Chemical Specialist","AIVSME:J58FI4R"
"4b9a84db-2f3f-4275-85e7-82ec80d8193d","Physicians, Pathologists","physicians-pathologists","80","₹4,00,000 - ₹18,00,000","Declining","High","A Physicians, Pathologists is a professional role involving various specialized tasks. The risk of automation is estimated at 80% based on market trends.","2026-03-27 08:53:08.472347",,,"0",,,,,,"Physicians, Pathologists, Physicians, Pathologists","AIVSME:2TESM81"
"4ba065c3-c24a-4f94-8338-3f111967416e","General Internal Medicine Physicians","general-internal-medicine-physicians","71","₹4,00,000 - ₹18,00,000","Declining","Low","A General Internal Medicine Physicians is a professional role involving various specialized tasks. The risk of automation is estimated at 71% based on market trends.","2026-03-27 08:53:07.524697",,,"0",,,,,,"General Internal Medicine Physicians","AIVSME:TLEDCPU"
"4bb9626c-3dff-4bb9-8b98-c624d59c8486","Hydroelectric Production Managers","hydroelectric-production-managers","73","₹4,00,000 - ₹18,00,000","Declining","Low","A Hydroelectric Production Managers is a professional role involving various specialized tasks. The risk of automation is estimated at 73% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Hydroelectric Production Managers","AIVSME:56ZBX4A"
"4bcde163-be6d-496b-a2c2-97c065532366","Fuel Cell Engineers","fuel-cell-engineers","55","₹4,00,000 - ₹18,00,000","Steady","Low","A Fuel Cell Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 55% based on market trends.","2026-03-27 08:53:07.524697",,,"0",,,,,,"Fuel Cell Engineers","AIVSME:GEXK7VK"
"4beeb08e-7538-4da6-94a4-27a1640f1aef","Aerospace Technologist","aerospace-technologist","16","₹7,00,000 - ₹12,00,000","High","Low","A Aerospace Technologist is an occupation specializing in technologist within the Aerospace domain. The automation risk for this role is currently rated at 16%.","2026-03-27 08:53:10.640939",,,"0",,,,,,"Technologist, Aerospace Specialist","AIVSME:G7YCQ2V"
"4bf0191a-f26b-4547-a36f-eb0e57bb5421","Circular Economy Director","circular-economy-director","1","₹6,00,000 - ₹25,00,000","High","Medium","A Circular Economy Director is an occupation specializing in director within the Circular Economy domain. The automation risk for this role is currently rated at 1%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Director, Circular Economy Specialist","AIVSME:HIINT3R"
"4bfc5875-7c61-4868-bc4c-080dd262076c","E-learning Administrator","e-learning-administrator","38","₹11,00,000 - ₹25,00,000","High","High","A E-learning Administrator is an occupation specializing in administrator within the E-learning domain. The automation risk for this role is currently rated at 38%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Administrator, E-learning Specialist","AIVSME:HS97TSS"
"4c088aef-0a7f-4731-89fc-aa4bd76a29a6","Cytotechnologists","cytotechnologists","79","₹4,00,000 - ₹18,00,000","Declining","Low","A Cytotechnologists is a professional role involving various specialized tasks. The risk of automation is estimated at 79% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Cytotechnologists","AIVSME:GAMFJEF"
"4c400961-8d04-4443-bb51-a3a71f10a05c","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","health-and-safety-engineers-except-mining-safety-engineers-and-inspectors","6","₹4,00,000 - ₹18,00,000","High","High","A Health and Safety Engineers, Except Mining Safety Engineers and Inspectors is a professional role involving various specialized tasks. The risk of automation is estimated at 6% based on market trends.","2026-03-27 08:53:07.524697",,,"0",,,,,,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors, Health, Safety Engineers, Except Mining Safety Engineers, Inspectors, Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","AIVSME:J8BUXA6"
"4c42ad46-78da-483c-86bf-b174e42085dd","Biotechnology Architect","biotechnology-architect","58","₹9,00,000 - ₹17,00,000","Steady","High","A Biotechnology Architect is an occupation specializing in architect within the Biotechnology domain. The automation risk for this role is currently rated at 58%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Architect, Biotechnology Specialist","AIVSME:8B6DTD0"
"4c45419e-cde6-41dc-843d-d273a5c9ee31","Electronic Equipment Installers and Repairers, Motor Vehicles","electronic-equipment-installers-and-repairers-motor-vehicles","87","₹4,00,000 - ₹18,00,000","Declining","Low","A Electronic Equipment Installers and Repairers, Motor Vehicles is a professional role involving various specialized tasks. The risk of automation is estimated at 87% based on market trends.","2026-03-27 08:53:06.973445",,,"0",,,,,,"Electronic Equipment Installers and Repairers, Motor Vehicles, Electronic Equipment Installers, Repairers, Motor Vehicles, Electronic Equipment Installers and Repairers, Motor Vehicles","AIVSME:FW3RIRX"
"4c628499-dce8-4aa8-a147-4c1ba7311da1","Circular Economy Officer","circular-economy-officer","38","₹8,00,000 - ₹25,00,000","High","High","A Circular Economy Officer is an occupation specializing in officer within the Circular Economy domain. The automation risk for this role is currently rated at 38%.","2026-03-27 08:53:14.317531",,,"0",,,,,,"Officer, Circular Economy Specialist","AIVSME:2H0EP9J"
"4c785143-f79b-49ac-bada-87c9124cda71","Manicurists and Pedicurists","manicurists-and-pedicurists","64","₹4,00,000 - ₹18,00,000","Steady","Very High","A Manicurists and Pedicurists is a professional role involving various specialized tasks. The risk of automation is estimated at 64% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Manicurists and Pedicurists, Manicurists, Pedicurists","AIVSME:AKFJ6JY"
"4c8c7811-5908-442b-af5e-9333895afb62","Forging Machine Setters, Operators, and Tenders, Metal and Plastic","forging-machine-setters-operators-and-tenders-metal-and-plastic","41","₹4,00,000 - ₹18,00,000","Steady","High","A Forging Machine Setters, Operators, and Tenders, Metal and Plastic is a professional role involving various specialized tasks. The risk of automation is estimated at 41% based on market trends.","2026-03-27 08:53:07.524697",,,"0",,,,,,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic, Forging Machine Setters, Operators,, Tenders, Metal, Plastic, Forging Machine Setters, Operators, and Tenders, Metal and Plastic","AIVSME:MC95S7O"
"4c8dea71-917c-4b28-b19f-f780b5994fc1","Nanotechnology Associate","nanotechnology-associate","36","₹12,00,000 - ₹17,00,000","High","Low","A Nanotechnology Associate is an occupation specializing in associate within the Nanotechnology domain. The automation risk for this role is currently rated at 36%.","2026-03-27 08:53:13.785498",,,"0",,,,,,"Associate, Nanotechnology Specialist","AIVSME:BTBEVYN"
"4c92d40b-89e2-428e-8691-9599330cc6f7","Civil Engineers","civil-engineers","73","₹4,00,000 - ₹18,00,000","Declining","Very High","A Civil Engineers is a professional role involving various specialized tasks. The risk of automation is estimated at 73% based on market trends.","2026-03-27 08:53:06.728268",,,"0",,,,,,"Civil Engineers","AIVSME:1C4W8MP"
"4c96c963-935e-4b93-b9af-0b6eee5e282c","Public Policy Architect","public-policy-architect","47","₹10,00,000 - ₹23,00,000","Steady","Low","A Public Policy Architect is an occupation specializing in architect within the Public Policy domain. The automation risk for this role is currently rated at 47%.","2026-03-27 08:53:13.302902",,,"0",,,,,,"Architect, Public Policy Specialist","AIVSME:8FCHOLR"
"4c9a5379-74b9-48ce-a3ca-5f8b05266aad","Library Assistants, Clerical","library-assistants-clerical","84","₹4,00,000 - ₹18,00,000","Declining","Very High","A Library Assistants, Clerical is a professional role involving various specialized tasks. The risk of automation is estimated at 84% based on market trends.","2026-03-27 08:53:07.994258",,,"0",,,,,,"Library Assistants, Clerical, Library Assistants, Clerical","AIVSME:66FQSPZ"
"4cac4146-b000-44bf-bdad-9997e4c175de","Media Practitioner","media-practitioner","5","₹9,00,000 - ₹15,00,000","High","High","A Media Practitioner is an occupation specializing in practitioner within the Media domain. The automation risk for this role is currently rated at 5%.","2026-03-27 08:53:10.163579",,,"0",,,,,,"Practitioner, Media Specialist","AIVSME:KM8B37E"
"4cb77d88-bfae-40cd-9865-c45a9ecdb592","Construction Consultant","construction-consultant","21","₹12,00,000 - ₹16,00,000","High","Low","A Construction Consultant is an occupation specializing in consultant within the Construction domain. The automation risk for this role is currently rated at 21%.","2026-03-27 08:53:09.926005",,,"0",,,,,,"Consultant, Construction Specialist","AIVSME:87RLGM5"
"4cc4cb3e-4034-455f-87d4-8b79b7e4840a","Real Estate Administrator","real-estate-administrator","41","₹11,00,000 - ₹16,00,000","Steady","Medium","A Real Estate Administrator is an occupation specializing in administrator within the Real Estate domain. The automation risk for this role is currently rated at 41%.","2026-03-27 08:53:10.640939",,,"0",,,,,,"Administrator, Real Estate Specialist","AIVSME:NZ2MP5R"
"4ccd02a3-5d39-485b-a98b-82e3655ce3a0","Content Creation Advisor","content-creation-advisor","22","₹12,00,000 - ₹15,00,000","High","High","A Content Creation Advisor is an occupation specializing in advisor within the Content Creation domain. The automation risk for this role is currently rated at 22%.","2026-03-27 08:53:14.025718",,,"0",,,,,,"Advisor, Content Creation Specialist","AIVSME:0D0AGM9"
"4cce6266-2c98-4f2f-ac2c-49ed06b75038","Logistics Lead","logistics-lead","10","₹5,00,000 - ₹21,00,000","High","Very High","A Logistics Lead is an occupation specializing in lead within the Logistics domain. The automation risk for this role is currently rated at 10%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Lead, Logistics Specialist","AIVSME:ZDJA58M"
"4d19a470-3145-4fb5-990a-4216066d1bf2","Healthcare Director","healthcare-director","45","₹10,00,000 - ₹18,00,000","Steady","Very High","A Healthcare Director is an occupation specializing in director within the Healthcare domain. The automation risk for this role is currently rated at 45%.","2026-03-27 08:53:09.675103",,,"0",,,,,,"Director, Healthcare Specialist","AIVSME:7HOKDA0"
"4d1e46e4-2014-4c1c-8a87-6570b4b9b5ad","Renewable Energy Manager","renewable-energy-manager","52","₹9,00,000 - ₹24,00,000","Steady","High","A Renewable Energy Manager is an occupation specializing in manager within the Renewable Energy domain. The automation risk for this role is currently rated at 52%.","2026-03-27 08:53:13.060418",,,"0",,,,,,"Manager, Renewable Energy Specialist","AIVSME:HDMQLX8"
"4d3038ce-2165-4e8b-959d-8017f458072c","Cloud Computing Expert","cloud-computing-expert","57","₹10,00,000 - ₹26,00,000","Steady","Very High","A Cloud Computing Expert is an occupation specializing in expert within the Cloud Computing domain. The automation risk for this role is currently rated at 57%.","2026-03-27 08:53:13.548008",,,"0",,,,,,"Expert, Cloud Computing Specialist","AIVSME:VIHT14A"
"4d375a5e-787f-4caf-b608-3217471ca845","Farmworkers and Laborers, Crop, Nursery, and Greenhouse","farmworkers-and-laborers-crop-nursery-and-greenhouse","25","₹4,00,000 - ₹18,00,000","High","High","A Farmworkers and Laborers, Crop, Nursery, and Greenhouse is a professional role involving various specialized tasks. The risk of automation is estimated at 25% based on market trends.","2026-03-27 08:53:06.973445",,,"0",,,,,,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse, Farmworkers, Laborers, Crop, Nursery,, Greenhouse, Farmworkers and Laborers, Crop, Nursery, and Greenhouse","AIVSME:TVT0AI8"
"4d4227d1-c19b-4870-8aef-193669aacac7","Marketing Counsel","marketing-counsel","10","₹11,00,000 - ₹14,00,000","High","Very High","A Marketing Counsel is an occupation specializing in counsel within the Marketing domain. The automation risk for this role is currently rated at 10%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Counsel, Marketing Specialist","AIVSME:9PH5LQJ"
"4d4805d0-df19-4fc4-9b71-7892ca98b450","Consulting Designer","consulting-designer","19","₹10,00,000 - ₹16,00,000","High","Medium","A Consulting Designer is an occupation specializing in designer within the Consulting domain. The automation risk for this role is currently rated at 19%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Designer, Consulting Specialist","AIVSME:P7J5PGS"
"4d4982f5-5650-4645-a385-cb0d76d7e573","Insurance Counsel","insurance-counsel","17","₹9,00,000 - ₹21,00,000","High","Medium","A Insurance Counsel is an occupation specializing in counsel within the Insurance domain. The automation risk for this role is currently rated at 17%.","2026-03-27 08:53:11.119311",,,"0",,,,,,"Counsel, Insurance Specialist","AIVSME:2IPZYO7"
"4d630858-8720-404d-883b-540f9fcbd82f","Textile Cutting Machine Setters, Operators, and Tenders","textile-cutting-machine-setters-operators-and-tenders","28","₹4,00,000 - ₹18,00,000","High","Very High","A Textile Cutting Machine Setters, Operators, and Tenders is a professional role involving various specialized tasks. The risk of automation is estimated at 28% based on market trends.","2026-03-27 08:53:08.977539",,,"0",,,,,,"Textile Cutting Machine Setters, Operators, and Tenders, Textile Cutting Machine Setters, Operators,, Tenders, Textile Cutting Machine Setters, Operators, and Tenders","AIVSME:HB9A6IE"
"4d74fb08-11a0-450f-9bcb-0e1ba0471975","Non-Profit Writer","non-profit-writer","68","₹11,00,000 - ₹26,00,000","Steady","High","A Non-Profit Writer is an occupation specializing in writer within the Non-Profit domain. The automation risk for this role is currently rated at 68%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Writer, Non-Profit Specialist","AIVSME:ACSL9A3"
"4d7677ba-840b-4c66-95a6-9fc42084930a","Healthcare Expert","healthcare-expert","9","₹6,00,000 - ₹12,00,000","High","Low","A Healthcare Expert is an occupation specializing in expert within the Healthcare domain. The automation risk for this role is currently rated at 9%.","2026-03-27 08:53:09.675103",,,"0",,,,,,"Expert, Healthcare Specialist","AIVSME:4WPMOFZ"
"4d8f9efc-61f1-4083-a6ec-949566a2c1f2","Consulting Counsel","consulting-counsel","78","₹8,00,000 - ₹26,00,000","Declining","High","A Consulting Counsel is an occupation specializing in counsel within the Consulting domain. The automation risk for this role is currently rated at 78%.","2026-03-27 08:53:11.613189",,,"0",,,,,,"Counsel, Consulting Specialist","AIVSME:WL0PV5S"
